height,wall_seconds,blocks_per_sec,coins_in_db,db_size_bytes,rss_mb
5630000,32103.96999979019,32.716285169449876,365677982,65084941223,1158.61328125
5650000,32352.284331083298,28.99953443081809,365957213,65144002930,1158.61328125
5670000,32574.166950702667,32.72000309196922,366305789,65203377337,1158.61328125
5700000,32806.415716171265,46.70853676277891,366760827,65298174462,1158.61328125
5710000,33034.46338510513,15.777403105327881,366867353,65298174462,1158.61328125
5740000,33281.76230287552,44.02768964039456,367333873,65417521721,1158.61328125
5750000,33511.578642606735,15.821329346087895,367455886,65475679703,1158.61328125
5780000,33737.051188230515,47.76191252113249,367848114,65505186849,1158.61328125
5800000,33986.8597471714,29.13431001266135,368076542,65563641826,1158.61328125
5820000,34205.686822891235,32.87527366682245,368302361,65621291918,1158.61328125
5830000,34421.84149956703,17.001714034214558,368422923,65621291918,1158.61328125
5840000,34635.908891916275,16.803119618197737,368527638,65621291918,1158.61328125
5850000,34856.07638788223,16.63279124801519,368672673,65679849812,1158.61328125
5870000,35077.513721466064,32.90321411516484,368886152,65699139332,1158.61328125
5880000,35316.330703020096,15.070117612996214,369018680,65699139332,1158.61328125
5910000,35545.65162420273,47.79764507953725,369329816,65814029441,1158.61328125
5920000,35761.67320108414,16.51686859946753,369431072,65814029441,1158.61328125
5930000,35977.434524297714,16.884397749052905,369531617,65814029441,1158.61328125
6000000,36243.24076247215,95.21973665414886,370274539,66253707797,1158.61328125
6010000,36489.183396816254,14.767671370545825,370423049,66009734884,1158.61328125
6020000,36704.956834316254,16.716608132082985,370547239,66009734884,1158.61328125
6090000,36956.802116155624,100.58953582524379,371367620,66154628302,1158.61328125
6110000,37195.8552236557,30.42838503991285,371613963,66212314759,1158.61328125
6130000,37422.72822642326,31.82397161374495,371882689,66272266339,1158.61328125
6150000,37676.95655274391,28.56487357290283,372128460,66338833696,1158.61328125
6180000,37923.55061173439,44.02782469475151,372528687,66396502238,1158.61328125
6220000,38206.390620708466,51.262196082481935,373059112,66541783589,1158.61328125
6250000,38476.785583496094,40.23743596342546,373474969,66600920650,1158.61328125
6260000,38720.75741767883,14.710714505313653,373615561,66661578901,1158.61328125
6280000,38980.44163656235,28.076407689873896,373927248,67040643324,1158.61328125
6320000,39268.81920623779,49.90332644871217,374500225,66855325315,1158.61328125
6330000,39504.0471496582,15.440342449063218,374685188,67209449354,1158.61328125
6400000,39806.94049310684,83.48153086529517,376001554,67136772040,1158.61328125
6420000,40049.61775684357,29.842103411289013,376275642,67194819327,1158.61328125
6530000,40418.52085709572,107.47808834596196,378090662,67518703735,1158.61328125
6540000,40680.038605451584,13.685495621237166,378240899,67578956506,1158.61328125
6560000,40938.65610766411,28.153546986223244,378515933,67637968654,1158.61328125
6570000,41208.231088638306,13.261616441854388,378639433,67671137310,1158.61328125
